POP_ESND	SEX	AGE	ANNEE2	NB_TOUTE_BACT	NB_LOW	NB_SEPSIS	NB_INF_GRAVE	TX_TOUTE_BACT	TX_LOW	TX_SEPSIS	TX_INF_GRAVE
10030	2	40	2020					0	0	0	0
9507	2	41	2020					0	0	0	0
9175	2	42	2020					0	0	0	0
9211	2	43	2020					0	0	0	0
8862	2	44	2020					0	0	0	0
9060	2	45	2020					0	0	0	0
9654	2	46	2020					0	0	0	0
9899	2	47	2020					0	0	0	0
10243	2	48	2020					0	0	0	0
10210	2	49	2020					0	0	0	0
9832	2	50	2020					0	0	0	0
9601	2	51	2020					0	0	0	0
9579	2	52	2020					0	0	0	0
9553	2	53	2020					0	0	0	0
9597	2	54	2020					0	0	0	0
9756	2	55	2020					0	0	0	0
9899	2	56	2020					0	0	0	0
9579	2	57	2020					0	0	0	0
9508	2	58	2020					0	0	0	0
9190	2	59	2020					0	0	0	0
8997	2	60	2020					0	0	0	0
9238	2	61	2020					0	0	0	0
9092	2	62	2020					0	0	0	0
8858	2	63	2020					0	0	0	0
8806	2	64	2020					0	0	0	0
8796	2	65	2020					0	0	0	0
8651	2	66	2020					0	0	0	0
8538	2	67	2020					0	0	0	0
8628	2	68	2020					0	0	0	0
8367	2	69	2020					0	0	0	0
8559	2	70	2020					0	0	0	0
8473	2	71	2020					0	0	0	0
8348	2	72	2020					0	0	0	0
8202	2	73	2020					0	0	0	0
7822	2	74	2020					0	0	0	0
5872	2	75	2020					0	0	0	0
5712	2	76	2020					0	0	0	0
5488	2	77	2020					0	0	0	0
5194	2	78	2020					0	0	0	0
4542	2	79	2020					0	0	0	0
7637	1	0	2021					0	0	0	0
7549	1	1	2021					0	0	0	0
7926	1	2	2021					0	0	0	0
8175	1	3	2021					0	0	0	0
8115	1	4	2021					0	0	0	0
8451	1	5	2021					0	0	0	0
8514	1	6	2021					0	0	0	0
9103	1	7	2021					0	0	0	0
8933	1	8	2021					0	0	0	0
9205	1	9	2021					0	0	0	0
9144	1	10	2021					0	0	0	0
9293	1	11	2021					0	0	0	0
9397	1	12	2021					0	0	0	0
9413	1	13	2021					0	0	0	0
9371	1	14	2021					0	0	0	0
9399	1	15	2021					0	0	0	0
9392	1	16	2021					0	0	0	0
9484	1	17	2021					0	0	0	0
9330	1	18	2021					0	0	0	0
9494	1	19	2021					0	0	0	0
9710	1	20	2021					0	0	0	0
9955	1	21	2021					0	0	0	0
9628	1	22	2021					0	0	0	0
9742	1	23	2021					0	0	0	0
9516	1	24	2021					0	0	0	0
9672	1	25	2021					0	0	0	0
9702	1	26	2021					0	0	0	0
9642	1	27	2021					0	0	0	0
9714	1	28	2021					0	0	0	0
9737	1	29	2021					0	0	0	0
9899	1	30	2021					0	0	0	0
9996	1	31	2021					0	0	0	0
9984	1	32	2021					0	0	0	0
9931	1	33	2021					0	0	0	0
9721	1	34	2021					0	0	0	0
10191	1	35	2021					0	0	0	0
9898	1	36	2021					0	0	0	0
9800	1	37	2021					0	0	0	0
9583	1	38	2021					0	0	0	0
10066	1	39	2021					0	0	0	0
10092	1	40	2021					0	0	0	0
10143	1	41	2021					0	0	0	0
9614	1	42	2021					0	0	0	0
9314	1	43	2021					0	0	0	0
9426	1	44	2021					0	0	0	0
9027	1	45	2021					0	0	0	0
9457	1	46	2021					0	0	0	0
9962	1	47	2021					0	0	0	0
10225	1	48	2021					0	0	0	0
10372	1	49	2021					0	0	0	0
10408	1	50	2021					0	0	0	0
10211	1	51	2021					0	0	0	0
9747	1	52	2021					0	0	0	0
9618	1	53	2021					0	0	0	0
9571	1	54	2021					0	0	0	0
9670	1	55	2021					0	0	0	0
9817	1	56	2021					0	0	0	0
9663	1	57	2021					0	0	0	0
9510	1	58	2021					0	0	0	0
9163	1	59	2021					0	0	0	0
8933	1	60	2021					0	0	0	0
8988	1	61	2021					0	0	0	0
8741	1	62	2021					0	0	0	0
8547	1	63	2021					0	0	0	0
8251	1	64	2021					0	0	0	0
8282	1	65	2021					0	0	0	0
7994	1	66	2021					0	0	0	0
8042	1	67	2021					0	0	0	0
7803	1	68	2021					0	0	0	0
7856	1	69	2021					0	0	0	0
7624	1	70	2021					0	0	0	0
7886	1	71	2021					0	0	0	0
7662	1	72	2021					0	0	0	0
7442	1	73	2021					0	0	0	0
7301	1	74	2021					0	0	0	0
6700	1	75	2021					0	0	0	0
4993	1	76	2021					0	0	0	0
4892	1	77	2021					0	0	0	0
4698	1	78	2021					0	0	0	0
4257	1	79	2021					0	0	0	0
3784	1	80	2021					0	0	0	0
7407	2	0	2021					0	0	0	0
7302	2	1	2021					0	0	0	0
7637	2	2	2021					0	0	0	0
7681	2	3	2021					0	0	0	0
7920	2	4	2021					0	0	0	0
7974	2	5	2021					0	0	0	0
8317	2	6	2021					0	0	0	0
8514	2	7	2021					0	0	0	0
8627	2	8	2021					0	0	0	0
8757	2	9	2021					0	0	0	0
8848	2	10	2021					0	0	0	0
9080	2	11	2021					0	0	0	0
9028	2	12	2021					0	0	0	0
8968	2	13	2021					0	0	0	0
8903	2	14	2021					0	0	0	0
8848	2	15	2021					0	0	0	0
8740	2	16	2021					0	0	0	0
8980	2	17	2021					0	0	0	0
8768	2	18	2021					0	0	0	0
8860	2	19	2021					0	0	0	0
9117	2	20	2021					0	0	0	0
9257	2	21	2021					0	0	0	0
8955	2	22	2021					0	0	0	0
9480	2	23	2021					0	0	0	0
9188	2	24	2021					0	0	0	0
9512	2	25	2021					0	0	0	0
9646	2	26	2021					0	0	0	0
9474	2	27	2021					0	0	0	0
9420	2	28	2021					0	0	0	0
9705	2	29	2021					0	0	0	0
9743	2	30	2021					0	0	0	0
9701	2	31	2021					0	0	0	0
9862	2	32	2021					0	0	0	0
9954	2	33	2021					0	0	0	0
9750	2	34	2021					0	0	0	0
9857	2	35	2021					0	0	0	0
9718	2	36	2021					0	0	0	0
9676	2	37	2021					0	0	0	0
9547	2	38	2021					0	0	0	0
10005	2	39	2021					0	0	0	0
10021	2	40	2021					0	0	0	0
10028	2	41	2021					0	0	0	0
9501	2	42	2021					0	0	0	0
9171	2	43	2021					0	0	0	0
9203	2	44	2021					0	0	0	0
8855	2	45	2021					0	0	0	0
9052	2	46	2021					0	0	0	0
9647	2	47	2021					0	0	0	0
9884	2	48	2021					0	0	0	0
10232	2	49	2021					0	0	0	0
10192	2	50	2021					0	0	0	0
9820	2	51	2021					0	0	0	0
9592	2	52	2021					0	0	0	0
9564	2	53	2021					0	0	0	0
9539	2	54	2021					0	0	0	0
9576	2	55	2021					0	0	0	0
9736	2	56	2021					0	0	0	0
9877	2	57	2021					0	0	0	0
9556	2	58	2021					0	0	0	0
9476	2	59	2021					0	0	0	0
9162	2	60	2021					0	0	0	0
8963	2	61	2021					0	0	0	0
9206	2	62	2021					0	0	0	0
9059	2	63	2021					0	0	0	0
8824	2	64	2021					0	0	0	0
8763	2	65	2021					0	0	0	0
8744	2	66	2021					0	0	0	0
8608	2	67	2021					0	0	0	0
8486	2	68	2021					0	0	0	0
8584	2	69	2021					0	0	0	0
8311	2	70	2021					0	0	0	0
8512	2	71	2021					0	0	0	0
8397	2	72	2021					0	0	0	0
8288	2	73	2021					0	0	0	0
8141	2	74	2021					0	0	0	0
7734	2	75	2021					0	0	0	0
5812	2	76	2021					0	0	0	0
5631	2	77	2021					0	0	0	0
5405	2	78	2021					0	0	0	0
5111	2	79	2021					0	0	0	0
4455	2	80	2021					0	0	0	0
7276	1	0	2022					0	0	0	0
7632	1	1	2022					0	0	0	0
7546	1	2	2022					0	0	0	0
7926	1	3	2022					0	0	0	0
8175	1	4	2022					0	0	0	0
8112	1	5	2022					0	0	0	0
8451	1	6	2022					0	0	0	0
8514	1	7	2022					0	0	0	0
9103	1	8	2022					0	0	0	0
8933	1	9	2022					0	0	0	0
9205	1	10	2022					0	0	0	0
9143	1	11	2022					0	0	0	0
9293	1	12	2022					0	0	0	0
9397	1	13	2022					0	0	0	0
9411	1	14	2022					0	0	0	0
9370	1	15	2022					0	0	0	0
9397	1	16	2022					0	0	0	0
9391	1	17	2022					0	0	0	0
9484	1	18	2022					0	0	0	0
9329	1	19	2022					0	0	0	0
9494	1	20	2022					0	0	0	0
9707	1	21	2022					0	0	0	0
9953	1	22	2022					0	0	0	0
9627	1	23	2022					0	0	0	0
9742	1	24	2022					0	0	0	0
9516	1	25	2022					0	0	0	0
9671	1	26	2022					0	0	0	0
9702	1	27	2022					0	0	0	0
9640	1	28	2022					0	0	0	0
9714	1	29	2022					0	0	0	0
9737	1	30	2022					0	0	0	0
9898	1	31	2022					0	0	0	0
9994	1	32	2022					0	0	0	0
9982	1	33	2022					0	0	0	0
9926	1	34	2022					0	0	0	0
9716	1	35	2022					0	0	0	0
10184	1	36	2022					0	0	0	0
9894	1	37	2022					0	0	0	0
9791	1	38	2022					0	0	0	0
9573	1	39	2022					0	0	0	0
10058	1	40	2022					0	0	0	0
10085	1	41	2022					0	0	0	0
10134	1	42	2022					0	0	0	0
9603	1	43	2022					0	0	0	0
9301	1	44	2022					0	0	0	0
9415	1	45	2022					0	0	0	0
9008	1	46	2022					0	0	0	0
9443	1	47	2022					0	0	0	0
9944	1	48	2022					0	0	0	0
10207	1	49	2022					0	0	0	0
10343	1	50	2022					0	0	0	0
10375	1	51	2022					0	0	0	0
10184	1	52	2022					0	0	0	0
9717	1	53	2022					0	0	0	0
9582	1	54	2022					0	0	0	0
9529	1	55	2022					0	0	0	0
9632	1	56	2022					0	0	0	0
9771	1	57	2022					0	0	0	0
9613	1	58	2022					0	0	0	0
9460	1	59	2022					0	0	0	0
9111	1	60	2022					0	0	0	0
8874	1	61	2022					0	0	0	0
8923	1	62	2022					0	0	0	0
8684	1	63	2022					0	0	0	0
8492	1	64	2022					0	0	0	0
8167	1	65	2022					0	0	0	0
8192	1	66	2022					0	0	0	0
7911	1	67	2022					0	0	0	0
7950	1	68	2022					0	0	0	0
7713	1	69	2022					0	0	0	0
7738	1	70	2022					0	0	0	0
7501	1	71	2022					0	0	0	0
7754	1	72	2022					0	0	0	0
7523	1	73	2022					0	0	0	0
7310	1	74	2022					0	0	0	0
7149	1	75	2022					0	0	0	0
6553	1	76	2022					0	0	0	0
4873	1	77	2022					0	0	0	0
4755	1	78	2022					0	0	0	0
4555	1	79	2022					0	0	0	0
4105	1	80	2022					0	0	0	0
3632	1	81	2022					0	0	0	0
7036	2	0	2022					0	0	0	0
7402	2	1	2022					0	0	0	0
7299	2	2	2022					0	0	0	0
7637	2	3	2022					0	0	0	0
7681	2	4	2022					0	0	0	0
7920	2	5	2022					0	0	0	0
7974	2	6	2022					0	0	0	0
8316	2	7	2022					0	0	0	0
8514	2	8	2022					0	0	0	0
8627	2	9	2022					0	0	0	0
8757	2	10	2022					0	0	0	0
8848	2	11	2022					0	0	0	0
9080	2	12	2022					0	0	0	0
9028	2	13	2022					0	0	0	0
8968	2	14	2022					0	0	0	0
8903	2	15	2022					0	0	0	0
8847	2	16	2022					0	0	0	0
8740	2	17	2022					0	0	0	0
8980	2	18	2022					0	0	0	0
8768	2	19	2022					0	0	0	0
8859	2	20	2022					0	0	0	0
9116	2	21	2022					0	0	0	0
9255	2	22	2022					0	0	0	0
8953	2	23	2022					0	0	0	0
9479	2	24	2022					0	0	0	0
9188	2	25	2022					0	0	0	0
9511	2	26	2022					0	0	0	0
9646	2	27	2022					0	0	0	0
9472	2	28	2022					0	0	0	0
9419	2	29	2022					0	0	0	0
9705	2	30	2022					0	0	0	0
9743	2	31	2022					0	0	0	0
9700	2	32	2022					0	0	0	0
9862	2	33	2022					0	0	0	0
9954	2	34	2022					0	0	0	0
9749	2	35	2022					0	0	0	0
9850	2	36	2022					0	0	0	0
9709	2	37	2022					0	0	0	0
9669	2	38	2022					0	0	0	0
9540	2	39	2022					0	0	0	0
9999	2	40	2022					0	0	0	0
10012	2	41	2022					0	0	0	0
10022	2	42	2022					0	0	0	0
9495	2	43	2022					0	0	0	0
9168	2	44	2022					0	0	0	0
9194	2	45	2022					0	0	0	0
8849	2	46	2022					0	0	0	0
9046	2	47	2022					0	0	0	0
9637	2	48	2022					0	0	0	0
9875	2	49	2022					0	0	0	0
10224	2	50	2022					0	0	0	0
10183	2	51	2022					0	0	0	0
9795	2	52	2022					0	0	0	0
9576	2	53	2022					0	0	0	0
9544	2	54	2022					0	0	0	0
9519	2	55	2022					0	0	0	0
9552	2	56	2022					0	0	0	0
9724	2	57	2022					0	0	0	0
9849	2	58	2022					0	0	0	0
9536	2	59	2022					0	0	0	0
9454	2	60	2022					0	0	0	0
9124	2	61	2022					0	0	0	0
8925	2	62	2022					0	0	0	0
9174	2	63	2022					0	0	0	0
9022	2	64	2022					0	0	0	0
8786	2	65	2022					0	0	0	0
8729	2	66	2022					0	0	0	0
8692	2	67	2022					0	0	0	0
8557	2	68	2022					0	0	0	0
8440	2	69	2022					0	0	0	0
8523	2	70	2022					0	0	0	0
8262	2	71	2022					0	0	0	0
8461	2	72	2022					0	0	0	0
8323	2	73	2022					0	0	0	0
8214	2	74	2022					0	0	0	0
8070	2	75	2022					0	0	0	0
7654	2	76	2022					0	0	0	0
5713	2	77	2022					0	0	0	0
5554	2	78	2022					0	0	0	0
5308	2	79	2022					0	0	0	0
5009	2	80	2022					0	0	0	0
4346	2	81	2022					0	0	0	0
9405	1	0	2006	149	144	10	2	0,015842637	0,015311005	0,001063264	0,000212653
9397	1	1	2006	119	111	9	1	0,012663616	0,011812281	0,000957752	0,000106417
9494	1	2	2006	45	42	4		0,004739836	0,004423847	0,000421319	0
9338	1	3	2006	45	45	2		0,004819019	0,004819019	0,000214179	0
9502	1	4	2006	24	24	1		0,002525784	0,002525784	0,000105241	0
9718	1	5	2006	18	17			0,001852233	0,001749331	0	0
9968	1	6	2006	14	14			0,001404494	0,001404494	0	0
9644	1	7	2006	14	14			0,00145168	0,00145168	0	0
9759	1	8	2006	10	10			0,001024695	0,001024695	0	0
9531	1	9	2006	10	9			0,001049208	0,000944287	0	0
9693	1	10	2006	10	9			0,001031672	0,000928505	0	0
9722	1	11	2006	12	12	1		0,001234314	0,001234314	0,000102859	0
9673	1	12	2006	10	10			0,001033805	0,001033805	0	0
9735	1	13	2006	4	4			0,000410889	0,000410889	0	0
9756	1	14	2006	7	7			0,000717507	0,000717507	0	0
9926	1	15	2006	6	6			0,000604473	0,000604473	0	0
10022	1	16	2006	5	5			0,000498902	0,000498902	0	0
10011	1	17	2006	5	4			0,000499451	0,00039956	0	0
9957	1	18	2006	2	3	1		0,000200864	0,000301296	0,000100432	0
9767	1	19	2006	7	7			0,000716699	0,000716699	0	0
10231	1	20	2006	11	10	1		0,001075164	0,000977422	9,77422E-05	0
9938	1	21	2006	11	9	3		0,001106863	0,000905615	0,000301872	0
9847	1	22	2006	14	14	1		0,001421753	0,001421753	0,000101554	0
9639	1	23	2006	15	16	1		0,001556178	0,001659923	0,000103745	0
10118	1	24	2006	10	10	2		0,000988338	0,000988338	0,000197668	0
10163	1	25	2006	13	13			0,00127915	0,00127915	0	0
10231	1	26	2006	15	15	2		0,001466132	0,001466132	0,000195484	0
9681	1	27	2006	15	15	2		0,001549427	0,001549427	0,00020659	0
9410	1	28	2006	10	13	1		0,001062699	0,001381509	0,00010627	0
9518	1	29	2006	20	20	1		0,002101282	0,002101282	0,000105064	0
9128	1	30	2006	18	19			0,001971954	0,002081507	0	0
9558	1	31	2006	14	15	2		0,001464742	0,001569366	0,000209249	0
10066	1	32	2006	11	10	2		0,001092788	0,000993443	0,000198689	0
10360	1	33	2006	20	20	4		0,001930502	0,001930502	0,0003861	0
10541	1	34	2006	12	16			0,001138412	0,001517883	0	0
10573	1	35	2006	16	16	1		0,001513289	0,001513289	9,45805E-05	0
10394	1	36	2006	17	17	1		0,001635559	0,001635559	9,62094E-05	0
9961	1	37	2006	19	19	5		0,001907439	0,001907439	0,000501958	0
9834	1	38	2006	25	28	2	2	0,002542201	0,002847265	0,000203376	0,000203376
9811	1	39	2006	26	25	2		0,002650087	0,00254816	0,000203853	0
9921	1	40	2006	18	18	1		0,001814333	0,001814333	0,000100796	0
10116	1	41	2006	16	16			0,001581653	0,001581653	0	0
9991	1	42	2006	17	16	3		0,001701531	0,001601441	0,00030027	0
9846	1	43	2006	25	25	1		0,002539102	0,002539102	0,000101564	0
9536	1	44	2006	23	24	4	1	0,002411913	0,002516779	0,000419463	0,000104866
9370	1	45	2006	20	19	1		0,002134472	0,002027748	0,000106724	0
9448	1	46	2006	20	19	3		0,00211685	0,002011008	0,000317528	0
9243	1	47	2006	21	22	4	1	0,00227199	0,00238018	0,00043276	0,00010819
9095	1	48	2006	26	25	3		0,002858714	0,002748763	0,000329852	0
8848	1	49	2006	30	30	5	1	0,003390597	0,003390597	0,000565099	0,00011302
8874	1	50	2006	30	31	2	2	0,003380663	0,003493351	0,000225378	0,000225378
8656	1	51	2006	33	32	5	1	0,003812384	0,003696858	0,000577634	0,000115527
8783	1	52	2006	25	20	5		0,002846408	0,002277126	0,000569282	0
8593	1	53	2006	36	40	4	1	0,004189457	0,004654952	0,000465495	0,000116374
8635	1	54	2006	36	36	4	1	0,004169079	0,004169079	0,000463231	0,000115808
8447	1	55	2006	44	44	10	2	0,00520895	0,00520895	0,001183852	0,00023677
8857	1	56	2006	36	34	7		0,004064582	0,003838772	0,000790335	0
8520	1	57	2006	25	26	2		0,002934272	0,003051643	0,000234742	0
8466	1	58	2006	41	38	2		0,004842901	0,004488542	0,000236239	0
8345	1	59	2006	26	20	10	1	0,003115638	0,002396645	0,001198322	0,000119832
7748	1	60	2006	45	49	5		0,00580795	0,006324213	0,000645328	0
5947	1	61	2006	29	32	4	1	0,004876408	0,005380864	0,000672608	0,000168152
5767	1	62	2006	39	36	3	1	0,006762615	0,006242414	0,000520201	0,0001734
5599	1	63	2006	36	32	7		0,00642972	0,005715306	0,001250223	0
5249	1	64	2006	30	35	2		0,005715374	0,006667937	0,000381025	0
4616	1	65	2006	32	31	5	1	0,006932409	0,006715771	0,001083189	0,000216638
8852	2	0	2006	96	91	8	1	0,010845007	0,010280163	0,000903751	0,000112969
8745	2	1	2006	110	106	4	1	0,012578616	0,012121212	0,000457404	0,000114351
8982	2	2	2006	60	61	1		0,006680027	0,00679136	0,000111334	0
8777	2	3	2006	41	39	2		0,0046713	0,004443432	0,000227868	0
8869	2	4	2006	37	34			0,004171834	0,003833578	0	0
9127	2	5	2006	23	23	1		0,002519996	0,002519996	0,000109565	0
9260	2	6	2006	31	31			0,003347732	0,003347732	0	0
8963	2	7	2006	24	20	1		0,002677675	0,002231396	0,00011157	0
9491	2	8	2006	20	17			0,00210726	0,001791171	0	0
9194	2	9	2006	16	17			0,001740265	0,001849032	0	0
9521	2	10	2006	13	13			0,001365403	0,001365403	0	0
9653	2	11	2006	13	13	1		0,001346732	0,001346732	0,000103595	0
9480	2	12	2006	13	13			0,001371308	0,001371308	0	0
9432	2	13	2006	7	7			0,000742154	0,000742154	0	0
9709	2	14	2006	10	7	2		0,001029972	0,000720981	0,000205994	0
9750	2	15	2006	8	8			0,000820513	0,000820513	0	0
9712	2	16	2006	12	11			0,001235585	0,001132619	0	0
9867	2	17	2006	7	7			0,000709435	0,000709435	0	0
9968	2	18	2006	9	10	1		0,000902889	0,00100321	0,000100321	0
9764	2	19	2006	19	16	1	1	0,001945924	0,001638673	0,000102417	0,000102417
9870	2	20	2006	16	16	1		0,001621074	0,001621074	0,000101317	0
9739	2	21	2006	30	36			0,003080398	0,003696478	0	0
9701	2	22	2006	25	21			0,002577054	0,002164725	0	0
9569	2	23	2006	44	44	3		0,004598182	0,004598182	0,000313512	0
10041	2	24	2006	43	43	3		0,004282442	0,004282442	0,000298775	0
10056	2	25	2006	50	45	3		0,004972156	0,00447494	0,000298329	0
10058	2	26	2006	48	54	1		0,004772321	0,005368861	9,94233E-05	0
9539	2	27	2006	58	60	3		0,006080302	0,006289968	0,000314498	0
9219	2	28	2006	60	59	2		0,006508298	0,006399826	0,000216943	0
9241	2	29	2006	59	57	2		0,00638459	0,006168164	0,000216427	0
8905	2	30	2006	55	55			0,006176305	0,006176305	0	0
9106	2	31	2006	71	69	3		0,007797057	0,007577421	0,000329453	0
9706	2	32	2006	61	58	1		0,006284772	0,005975685	0,000103029	0
9966	2	33	2006	70	67	2	2	0,007023881	0,006722858	0,000200682	0,000200682
10317	2	34	2006	67	63	2		0,006494136	0,006106426	0,000193855	0
10308	2	35	2006	57	55	2		0,005529686	0,005335662	0,000194024	0
9909	2	36	2006	54	55	2	1	0,005449591	0,00555051	0,000201837	0,000100918
9699	2	37	2006	44	40	4	1	0,00453655	0,004124137	0,000412414	0,000103103
9692	2	38	2006	45	41	3		0,004643005	0,004230293	0,000309534	0
9649	2	39	2006	35	34	2		0,003627319	0,003523681	0,000207275	0
9722	2	40	2006	42	40	1		0,004320099	0,00411438	0,000102859	0
9917	2	41	2006	33	30	5		0,003327619	0,003025108	0,000504185	0
10066	2	42	2006	34	32	1	1	0,003377707	0,003179018	9,93443E-05	9,93443E-05
9741	2	43	2006	31	31	3		0,003182425	0,003182425	0,000307977	0
9690	2	44	2006	31	30	2		0,003199174	0,003095975	0,000206398	0
9392	2	45	2006	25	25	3	1	0,00266184	0,00266184	0,000319421	0,000106474
9217	2	46	2006	22	23			0,002386894	0,002495389	0	0
9451	2	47	2006	32	30	1		0,003385885	0,003174267	0,000105809	0
9326	2	48	2006	32	32	1		0,003431267	0,003431267	0,000107227	0
9094	2	49	2006	26	26	1		0,002859028	0,002859028	0,000109963	0
9057	2	50	2006	23	21			0,002539472	0,002318649	0	0
9073	2	51	2006	32	29	2	1	0,003526948	0,003196297	0,000220434	0,000110217
8942	2	52	2006	30	27	7		0,003354954	0,003019459	0,000782823	0
8846	2	53	2006	41	33	4		0,004634863	0,0037305	0,000452182	0
8975	2	54	2006	25	24	2		0,002785515	0,002674095	0,000222841	0
8714	2	55	2006	32	29	5		0,003672252	0,003327978	0,000573789	0
8912	2	56	2006	28	28	4		0,003141831	0,003141831	0,000448833	0
8881	2	57	2006	35	35	4		0,003940998	0,003940998	0,0004504	0
8744	2	58	2006	35	32	1		0,004002745	0,003659652	0,000114364	0
8652	2	59	2006	33	35	2		0,003814147	0,004045307	0,00023116	0
8300	2	60	2006	35	38	3		0,004216867	0,004578313	0,000361446	0
6241	2	61	2006	25	24			0,004005768	0,003845538	0	0
6137	2	62	2006	25	25			0,004073652	0,004073652	0	0
5920	2	63	2006	28	32	3	1	0,00472973	0,005405405	0,000506757	0,000168919
5631	2	64	2006	24	27	1		0,00426212	0,004794885	0,000177588	0
4987	2	65	2006	22	25	3	1	0,00441147	0,005013034	0,000601564	0,000200521
9383	1	0	2007	164	156	12	3	0,017478418	0,016625813	0,001278909	0,000319727
9405	1	1	2007	102	94	6		0,010845295	0,009994684	0,000637959	0
9397	1	2	2007	43	44	3		0,004575928	0,004682345	0,000319251	0
9494	1	3	2007	18	22	1	1	0,001895934	0,002317253	0,00010533	0,00010533
9338	1	4	2007	36	37			0,003855215	0,003962305	0	0
9502	1	5	2007	17	16	1		0,001789097	0,001683856	0,000105241	0
9718	1	6	2007	18	17			0,001852233	0,001749331	0	0
9968	1	7	2007	11	10	2		0,001103531	0,00100321	0,000200642	0
9644	1	8	2007	16	14	1		0,001659063	0,00145168	0,000103691	0
9759	1	9	2007	13	12	1		0,001332104	0,001229634	0,00010247	0
9531	1	10	2007	7	7	2		0,000734445	0,000734445	0,000209842	0
9693	1	11	2007	8	8			0,000825338	0,000825338	0	0
9722	1	12	2007	8	7	1		0,000822876	0,000720016	0,000102859	0
9673	1	13	2007	8	7			0,000827044	0,000723664	0	0
9735	1	14	2007	5	5			0,000513611	0,000513611	0	0
9756	1	15	2007	5	4	1	1	0,000512505	0,000410004	0,000102501	0,000102501
9926	1	16	2007	10	8	2		0,001007455	0,000805964	0,000201491	0
10022	1	17	2007	8	7			0,000798244	0,000698463	0	0
10011	1	18	2007	5	6			0,000499451	0,000599341	0	0
9957	1	19	2007	10	10	2	1	0,001004319	0,001004319	0,000200864	0,000100432
9767	1	20	2007	6	6			0,000614314	0,000614314	0	0
10231	1	21	2007	15	15	1		0,001466132	0,001466132	9,77422E-05	0
9938	1	22	2007	11	10	2	1	0,001106863	0,001006239	0,000201248	0,000100624
9847	1	23	2007	8	8	2		0,00081243	0,00081243	0,000203108	0
9639	1	24	2007	14	14	1		0,001452433	0,001452433	0,000103745	0
10118	1	25	2007	13	12	2		0,001284839	0,001186005	0,000197668	0
10163	1	26	2007	12	12			0,001180754	0,001180754	0	0
10231	1	27	2007	12	11	2		0,001172906	0,001075164	0,000195484	0
9681	1	28	2007	11	12			0,001136246	0,001239541	0	0
9410	1	29	2007	8	9	2		0,000850159	0,000956429	0,00021254	0
9518	1	30	2007	16	15			0,001681025	0,001575961	0	0
9128	1	31	2007	11	11			0,001205083	0,001205083	0	0
9558	1	32	2007	22	23			0,002301737	0,002406361	0	0
10066	1	33	2007	24	24	3		0,002384264	0,002384264	0,000298033	0
10360	1	34	2007	16	16	2		0,001544402	0,001544402	0,00019305	0
10541	1	35	2007	15	14			0,001423015	0,001328147	0	0
10573	1	36	2007	11	8	1		0,001040386	0,000756644	9,45805E-05	0
10394	1	37	2007	20	23	2		0,001924187	0,002212815	0,000192419	0
9961	1	38	2007	26	26	3		0,00261018	0,00261018	0,000301175	0
9834	1	39	2007	15	11			0,00152532	0,001118568	0	0
9811	1	40	2007	18	16	3		0,001834675	0,001630823	0,000305779	0
9921	1	41	2007	24	25	1		0,002419111	0,002519907	0,000100796	0
10116	1	42	2007	31	33	1	1	0,003064452	0,003262159	9,88533E-05	9,88533E-05
9991	1	43	2007	33	33	2		0,003302973	0,003302973	0,00020018	0
9846	1	44	2007	32	27	3		0,003250051	0,00274223	0,000304692	0
9536	1	45	2007	27	27	3		0,002831376	0,002831376	0,000314597	0
9370	1	46	2007	19	20	4		0,002027748	0,002134472	0,000426894	0
9448	1	47	2007	28	26	5	1	0,00296359	0,002751905	0,000529213	0,000105843
9243	1	48	2007	37	36	4		0,004003029	0,003894839	0,00043276	0
9095	1	49	2007	31	30	1	1	0,003408466	0,003298516	0,000109951	0,000109951
8848	1	50	2007	41	33	8	1	0,004633816	0,003729656	0,000904159	0,00011302
8874	1	51	2007	37	39	7	3	0,004169484	0,004394861	0,000788821	0,000338066
8656	1	52	2007	35	39	3		0,004043438	0,004505545	0,00034658	0
8782	1	53	2007	44	41	11	1	0,005010248	0,00466864	0,001252562	0,000113869
8593	1	54	2007	49	47	11	2	0,005702316	0,005469568	0,001280112	0,000232748
8635	1	55	2007	41	44	2		0,004748118	0,005095541	0,000231616	0
8447	1	56	2007	34	34	10	2	0,004025098	0,004025098	0,001183852	0,00023677
8856	1	57	2007	47	42	4	1	0,005307136	0,004742547	0,000451671	0,000112918
8520	1	58	2007	39	40	3	2	0,004577465	0,004694836	0,000352113	0,000234742
8466	1	59	2007	56	51	6	2	0,006614694	0,006024096	0,000708717	0,000236239
8345	1	60	2007	44	43	5	2	0,005272618	0,005152786	0,000599161	0,000239664
7747	1	61	2007	44	36	8	1	0,005679618	0,00464696	0,001032658	0,000129082
5946	1	62	2007	36	36	11		0,00605449	0,00605449	0,001849983	0
5766	1	63	2007	30	26	6	2	0,005202914	0,004509192	0,001040583	0,000346861
5598	1	64	2007	26	30	8	1	0,004644516	0,005359057	0,001429082	0,000178635
5247	1	65	2007	30	28	4	1	0,005717553	0,005336383	0,00076234	0,000190585
4616	1	66	2007	36	30	3		0,00779896	0,006499133	0,000649913	0
8905	2	0	2007	129	123	6	4	0,014486244	0,013812465	0,000673779	0,000449186
8852	2	1	2007	124	121	4	2	0,014008134	0,013669227	0,000451875	0,000225938
8745	2	2	2007	61	62	4	1	0,006975415	0,007089766	0,000457404	0,000114351
