sex,age,calyr,risk_score,popn,cases,rate
1,67,1998,1,211073,2390,1132.31
1,67,1998,2,211073,236,111.81
1,67,1998,3,211073,0,0
1,68,1998,1,203901,2461,1206.958
1,68,1998,2,203901,239,117.214
1,68,1998,3,203901,0,0
1,69,1998,1,195312,2531,1295.875
1,69,1998,2,195312,264,135.168
1,69,1998,3,195312,0,0
1,70,1998,1,187746,2675,1424.797
1,70,1998,2,187746,287,152.866
1,70,1998,3,187746,0,0
1,71,1998,1,184089,2819,1531.325
1,71,1998,2,184089,260,141.236
1,71,1998,3,184089,0,0
1,72,1998,1,178236,3035,1702.799
1,72,1998,2,178236,322,180.659
1,72,1998,3,178236,1,0.561
1,73,1998,1,168953,3080,1822.992
1,73,1998,2,168953,299,176.972
1,73,1998,3,168953,0,0
1,74,1998,1,160968,3250,2019.035
1,74,1998,2,160968,353,219.298
1,74,1998,3,160968,1,0.621
1,75,1998,1,153590,3307,2153.135
1,75,1998,2,153590,338,220.066
1,75,1998,3,153590,0,0
1,76,1998,1,151784,3609,2377.721
1,76,1998,2,151784,338,222.685
1,76,1998,3,151784,1,0.659
1,77,1998,1,148422,3807,2564.984
1,77,1998,2,148422,339,228.403
1,77,1998,3,148422,0,0
1,78,1998,1,141550,3914,2765.101
1,78,1998,2,141550,361,255.034
1,78,1998,3,141550,1,0.706
1,79,1998,1,91926,2844,3093.793
1,79,1998,2,91926,271,294.802
1,79,1998,3,91926,1,1.088
1,80,1998,1,76393,2558,3348.474
1,80,1998,2,76393,263,344.272
1,80,1998,3,76393,0,0
1,81,1998,1,77828,2874,3692.758
1,81,1998,2,77828,264,339.21
1,81,1998,3,77828,0,0
1,82,1998,1,74705,3049,4081.387
1,82,1998,2,74705,270,361.422
1,82,1998,3,74705,0,0
1,83,1998,1,69805,3172,4544.087
1,83,1998,2,69805,291,416.876
1,83,1998,3,69805,0,0
1,84,1998,1,61453,3119,5075.423
1,84,1998,2,61453,264,429.597
1,84,1998,3,61453,1,1.627
1,85,1998,1,52426,2912,5554.496
1,85,1998,2,52426,240,457.788
1,85,1998,3,52426,0,0
1,86,1998,1,43457,2588,5955.312
1,86,1998,2,43457,215,494.742
1,86,1998,3,43457,0,0
1,87,1998,1,35222,2254,6399.409
1,87,1998,2,35222,184,522.401
1,87,1998,3,35222,1,2.839
1,88,1998,1,29018,1932,6657.936
1,88,1998,2,29018,189,651.32
1,88,1998,3,29018,0,0
1,89,1998,1,23005,1651,7176.701
1,89,1998,2,23005,155,673.767
1,89,1998,3,23005,0,0
1,90,1998,1,18678,1422,7613.235
1,90,1998,2,18678,107,572.866
1,90,1998,3,18678,0,0
1,91,1998,1,13746,1043,7587.662
1,91,1998,2,13746,99,720.21
1,91,1998,3,13746,0,0
1,92,1998,1,9933,872,8778.818
1,92,1998,2,9933,72,724.857
1,92,1998,3,9933,0,0
1,93,1998,1,7052,643,9117.981
1,93,1998,2,7052,38,538.854
1,93,1998,3,7052,0,0
1,94,1998,1,4835,460,9513.961
1,94,1998,2,4835,38,785.936
1,94,1998,3,4835,0,0
1,95,1998,1,3158,316,10006.333
1,95,1998,2,3158,19,601.647
1,95,1998,3,3158,0,0
1,96,1998,1,2096,208,9923.664
1,96,1998,2,2096,8,381.679
1,96,1998,3,2096,0,0
1,97,1998,1,1274,133,10439.56
1,97,1998,2,1274,6,470.958
1,97,1998,3,1274,0,0
1,98,1998,1,803,86,10709.838
1,98,1998,2,803,5,622.665
1,98,1998,3,803,0,0
1,99,1998,1,399,49,12280.702
1,99,1998,2,399,2,501.253
1,99,1998,3,399,0,0
1,100,1998,1,248,22,8870.968
1,100,1998,2,248,0,0
1,100,1998,3,248,0,0
1,101,1998,1,137,20,14598.54
1,101,1998,2,137,0,0
1,101,1998,3,137,0,0
1,102,1998,1,63,8,12698.413
1,102,1998,2,63,0,0
1,102,1998,3,63,0,0
1,103,1998,1,32,3,9375
1,103,1998,2,32,1,3125
1,103,1998,3,32,0,0
1,104,1998,1,18,2,11111.111
1,104,1998,2,18,0,0
1,104,1998,3,18,0,0
2,5,1998,1,307033,1006,327.652
2,5,1998,2,307033,12,3.908
2,5,1998,3,307033,1,0.326
2,6,1998,1,317458,811,255.467
2,6,1998,2,317458,11,3.465
2,6,1998,3,317458,0,0
2,7,1998,1,322313,722,224.006
2,7,1998,2,322313,9,2.792
2,7,1998,3,322313,0,0
2,8,1998,1,316590,664,209.735
2,8,1998,2,316590,6,1.895
2,8,1998,3,316590,0,0
2,9,1998,1,313816,598,190.558
2,9,1998,2,313816,8,2.549
2,9,1998,3,313816,0,0
2,10,1998,1,316363,501,158.362
2,10,1998,2,316363,10,3.161
2,10,1998,3,316363,0,0
2,11,1998,1,308701,435,140.913
2,11,1998,2,308701,3,0.972
2,11,1998,3,308701,0,0
2,12,1998,1,303472,351,115.661
2,12,1998,2,303472,10,3.295
2,12,1998,3,303472,0,0
2,13,1998,1,303891,342,112.54
2,13,1998,2,303891,13,4.278
2,13,1998,3,303891,0,0
2,14,1998,1,292573,370,126.464
2,14,1998,2,292573,8,2.734
2,14,1998,3,292573,1,0.342
2,15,1998,1,291317,451,154.814
2,15,1998,2,291317,15,5.149
2,15,1998,3,291317,0,0
2,16,1998,1,291664,643,220.459
2,16,1998,2,291664,32,10.972
2,16,1998,3,291664,1,0.343
2,17,1998,1,297925,841,282.286
2,17,1998,2,297925,46,15.44
2,17,1998,3,297925,2,0.671
2,18,1998,1,298331,984,329.835
2,18,1998,2,298331,51,17.095
2,18,1998,3,298331,0,0
2,19,1998,1,292297,928,317.485
2,19,1998,2,292297,70,23.948
2,19,1998,3,292297,2,0.684
2,20,1998,1,272819,906,332.088
2,20,1998,2,272819,51,18.694
2,20,1998,3,272819,1,0.367
2,21,1998,1,271754,910,334.862
2,21,1998,2,271754,51,18.767
2,21,1998,3,271754,0,0
2,22,1998,1,284639,916,321.811
2,22,1998,2,284639,67,23.539
2,22,1998,3,284639,3,1.054
2,23,1998,1,296779,927,312.354
2,23,1998,2,296779,70,23.587
2,23,1998,3,296779,0,0
2,24,1998,1,310666,988,318.026
2,24,1998,2,310666,68,21.888
2,24,1998,3,310666,2,0.644
2,25,1998,1,333291,1012,303.639
2,25,1998,2,333291,62,18.602
2,25,1998,3,333291,2,0.6
2,26,1998,1,355075,1112,313.173
2,26,1998,2,355075,78,21.967
2,26,1998,3,355075,1,0.282
2,27,1998,1,369932,1201,324.654
2,27,1998,2,369932,81,21.896
2,27,1998,3,369932,0,0
2,28,1998,1,367236,1159,315.601
2,28,1998,2,367236,84,22.874
2,28,1998,3,367236,0,0
2,29,1998,1,380182,1176,309.326
2,29,1998,2,380182,104,27.355
2,29,1998,3,380182,1,0.263
2,30,1998,1,384397,1189,309.316
2,30,1998,2,384397,99,25.755
2,30,1998,3,384397,2,0.52
2,31,1998,1,394071,1232,312.634
2,31,1998,2,394071,96,24.361
2,31,1998,3,394071,0,0
2,32,1998,1,398042,1306,328.106
2,32,1998,2,398042,100,25.123
2,32,1998,3,398042,2,0.502
2,33,1998,1,400920,1233,307.543
2,33,1998,2,400920,97,24.194
2,33,1998,3,400920,1,0.249
2,34,1998,1,397834,1230,309.174
2,34,1998,2,397834,82,20.612
2,34,1998,3,397834,0,0
2,35,1998,1,390906,1192,304.933
2,35,1998,2,390906,79,20.209
2,35,1998,3,390906,0,0
2,36,1998,1,381466,1186,310.906
2,36,1998,2,381466,73,19.137
2,36,1998,3,381466,1,0.262
2,37,1998,1,371047,1167,314.515
2,37,1998,2,371047,66,17.788
2,37,1998,3,371047,0,0
2,38,1998,1,355816,1109,311.678
2,38,1998,2,355816,61,17.144
2,38,1998,3,355816,2,0.562
2,39,1998,1,349380,1058,302.822
2,39,1998,2,349380,69,19.749
2,39,1998,3,349380,1,0.286
2,40,1998,1,343696,1048,304.921
2,40,1998,2,343696,49,14.257
2,40,1998,3,343696,0,0
2,41,1998,1,333143,1088,326.586
2,41,1998,2,333143,64,19.211
2,41,1998,3,333143,1,0.3
2,42,1998,1,322128,1013,314.471
2,42,1998,2,322128,47,14.59
2,42,1998,3,322128,0,0
2,43,1998,1,314233,1021,324.918
2,43,1998,2,314233,49,15.594
2,43,1998,3,314233,0,0
2,44,1998,1,317365,1085,341.878
2,44,1998,2,317365,58,18.275
2,44,1998,3,317365,0,0
2,45,1998,1,314029,1021,325.129
2,45,1998,2,314029,52,16.559
2,45,1998,3,314029,0,0
2,46,1998,1,311198,1063,341.583
2,46,1998,2,311198,53,17.031
2,46,1998,3,311198,0,0
2,47,1998,1,313444,1064,339.455
2,47,1998,2,313444,57,18.185
2,47,1998,3,313444,1,0.319
2,48,1998,1,323648,1157,357.487
2,48,1998,2,323648,68,21.01
2,48,1998,3,323648,0,0
2,49,1998,1,333989,1219,364.982
2,49,1998,2,333989,74,22.156
2,49,1998,3,333989,0,0
2,50,1998,1,359125,1391,387.33
2,50,1998,2,359125,89,24.782
2,50,1998,3,359125,0,0
2,51,1998,1,382356,1490,389.689
2,51,1998,2,382356,91,23.8
2,51,1998,3,382356,1,0.262
2,52,1998,1,307661,1228,399.141
2,52,1998,2,307661,102,33.153
2,52,1998,3,307661,0,0
2,53,1998,1,301447,1279,424.287
2,53,1998,2,301447,63,20.899
2,53,1998,3,301447,0,0
2,54,1998,1,296722,1450,488.673
2,54,1998,2,296722,94,31.679
2,54,1998,3,296722,1,0.337
2,55,1998,1,283015,1325,468.173
2,55,1998,2,283015,86,30.387
2,55,1998,3,283015,0,0
2,56,1998,1,256460,1317,513.53
2,56,1998,2,256460,98,38.213
2,56,1998,3,256460,0,0
2,57,1998,1,240470,1359,565.143
2,57,1998,2,240470,87,36.179
2,57,1998,3,240470,0,0
2,58,1998,1,251993,1428,566.682
2,58,1998,2,251993,122,48.414
2,58,1998,3,251993,0,0
2,59,1998,1,253717,1579,622.347
2,59,1998,2,253717,120,47.297
2,59,1998,3,253717,0,0
2,60,1998,1,250870,1567,624.626
2,60,1998,2,250870,116,46.239
2,60,1998,3,250870,0,0
2,61,1998,1,245289,1606,654.738
2,61,1998,2,245289,113,46.068
2,61,1998,3,245289,0,0
2,62,1998,1,240042,1766,735.705
2,62,1998,2,240042,131,54.574
2,62,1998,3,240042,0,0
2,63,1998,1,233507,1764,755.438
2,63,1998,2,233507,134,57.386
2,63,1998,3,233507,0,0
2,64,1998,1,226435,1808,798.463
2,64,1998,2,226435,166,73.31
2,64,1998,3,226435,0,0
2,65,1998,1,226433,1789,790.079
2,65,1998,2,226433,170,75.077
2,65,1998,3,226433,2,0.883
2,66,1998,1,229769,2068,900.034
2,66,1998,2,229769,173,75.293
2,66,1998,3,229769,1,0.435
2,67,1998,1,233768,2259,966.343
2,67,1998,2,233768,221,94.538
2,67,1998,3,233768,0,0
2,68,1998,1,231446,2329,1006.282
2,68,1998,2,231446,216,93.326
2,68,1998,3,231446,0,0
2,69,1998,1,225180,2558,1135.98
2,69,1998,2,225180,197,87.486
2,69,1998,3,225180,0,0
2,70,1998,1,218635,2587,1183.251
2,70,1998,2,218635,235,107.485
2,70,1998,3,218635,0,0
2,71,1998,1,218285,2709,1241.038
2,71,1998,2,218285,225,103.076
2,71,1998,3,218285,1,0.458
2,72,1998,1,217130,3010,1386.266
2,72,1998,2,217130,273,125.731
2,72,1998,3,217130,2,0.921
2,73,1998,1,212991,3212,1508.045
2,73,1998,2,212991,282,132.4
2,73,1998,3,212991,0,0
2,74,1998,1,210364,3501,1664.258
2,74,1998,2,210364,316,150.216
2,74,1998,3,210364,0,0
2,75,1998,1,208057,3778,1815.849
2,75,1998,2,208057,311,149.478
2,75,1998,3,208057,0,0
2,76,1998,1,211650,4029,1903.614
2,76,1998,2,211650,373,176.234
2,76,1998,3,211650,1,0.472
2,77,1998,1,216822,4569,2107.258
2,77,1998,2,216822,347,160.039
2,77,1998,3,216822,2,0.922
2,78,1998,1,211735,5002,2362.387
2,78,1998,2,211735,384,181.359
2,78,1998,3,211735,2,0.945
2,79,1998,1,145505,3549,2439.091
2,79,1998,2,145505,292,200.68
2,79,1998,3,145505,0,0
2,80,1998,1,126835,3661,2886.427
2,80,1998,2,126835,299,235.739
2,80,1998,3,126835,1,0.788
2,81,1998,1,134338,4101,3052.748
2,81,1998,2,134338,356,265.003
2,81,1998,3,134338,0,0
2,82,1998,1,135204,4619,3416.319
2,82,1998,2,135204,367,271.442
2,82,1998,3,135204,1,0.74
2,83,1998,1,135129,5176,3830.414
2,83,1998,2,135129,357,264.192
2,83,1998,3,135129,0,0
2,84,1998,1,125494,5178,4126.094
2,84,1998,2,125494,383,305.194
2,84,1998,3,125494,0,0
2,85,1998,1,112479,5029,4471.057
2,85,1998,2,112479,322,286.276
2,85,1998,3,112479,1,0.889
2,86,1998,1,98820,4814,4871.484
2,86,1998,2,98820,334,337.988
2,86,1998,3,98820,1,1.012
2,87,1998,1,87121,4420,5073.404
2,87,1998,2,87121,298,342.053
2,87,1998,3,87121,1,1.148
2,88,1998,1,75857,4215,5556.508
2,88,1998,2,75857,333,438.984
2,88,1998,3,75857,0,0
2,89,1998,1,65262,3896,5969.783
2,89,1998,2,65262,257,393.797
2,89,1998,3,65262,1,1.532
2,90,1998,1,56193,3399,6048.796
2,90,1998,2,56193,202,359.475
2,90,1998,3,56193,1,1.78
2,91,1998,1,44595,2886,6471.578
2,91,1998,2,44595,205,459.693
2,91,1998,3,44595,0,0
2,92,1998,1,34970,2435,6963.111
2,92,1998,2,34970,149,426.079
2,92,1998,3,34970,0,0
2,93,1998,1,27065,1916,7079.254
2,93,1998,2,27065,129,476.63
2,93,1998,3,27065,0,0
2,94,1998,1,20581,1524,7404.888
2,94,1998,2,20581,86,417.861
2,94,1998,3,20581,0,0
2,95,1998,1,15421,1175,7619.48
2,95,1998,2,15421,68,440.957
2,95,1998,3,15421,0,0
2,96,1998,1,10932,845,7729.601
2,96,1998,2,10932,57,521.405
2,96,1998,3,10932,0,0
2,97,1998,1,7302,560,7669.132
2,97,1998,2,7302,24,328.677
2,97,1998,3,7302,0,0
2,98,1998,1,5042,362,7179.691
2,98,1998,2,5042,22,436.335
2,98,1998,3,5042,0,0
2,99,1998,1,3269,259,7922.912
2,99,1998,2,3269,11,336.494
2,99,1998,3,3269,0,0
2,100,1998,1,1959,123,6278.714
2,100,1998,2,1959,4,204.186
2,100,1998,3,1959,0,0
2,101,1998,1,1187,62,5223.252
2,101,1998,2,1187,3,252.738
2,101,1998,3,1187,0,0
2,102,1998,1,711,48,6751.055
2,102,1998,2,711,0,0
2,102,1998,3,711,0,0
2,103,1998,1,401,27,6733.167
2,103,1998,2,401,1,249.377
2,103,1998,3,401,0,0
2,104,1998,1,229,17,7423.581
2,104,1998,2,229,1,436.681
2,104,1998,3,229,0,0
1,5,1999,1,321930,668,207.499
1,5,1999,2,321930,25,7.766
1,5,1999,3,321930,0,0
1,6,1999,1,323608,516,159.452
1,6,1999,2,323608,13,4.017
1,6,1999,3,323608,0,0
1,7,1999,1,333897,427,127.884
1,7,1999,2,333897,14,4.193
1,7,1999,3,333897,4,1.198
1,8,1999,1,337953,418,123.686
1,8,1999,2,337953,10,2.959
1,8,1999,3,337953,0,0
1,9,1999,1,332044,344,103.601
1,9,1999,2,332044,13,3.915
1,9,1999,3,332044,0,0
1,10,1999,1,328318,322,98.076
1,10,1999,2,328318,17,5.178
1,10,1999,3,328318,0,0
1,11,1999,1,332541,314,94.424
1,11,1999,2,332541,9,2.706
1,11,1999,3,332541,2,0.601
1,12,1999,1,323164,313,96.855
1,12,1999,2,323164,15,4.642
1,12,1999,3,323164,0,0
1,13,1999,1,318546,315,98.887
1,13,1999,2,318546,7,2.197
1,13,1999,3,318546,1,0.314
1,14,1999,1,321576,333,103.553
1,14,1999,2,321576,12,3.732
1,14,1999,3,321576,0,0
1,15,1999,1,308109,328,106.456
1,15,1999,2,308109,17,5.518
1,15,1999,3,308109,1,0.325
1,16,1999,1,305110,298,97.67
1,16,1999,2,305110,18,5.9
1,16,1999,3,305110,1,0.328
1,17,1999,1,306428,377,123.031
1,17,1999,2,306428,22,7.18
1,17,1999,3,306428,0,0
1,18,1999,1,304318,389,127.827
1,18,1999,2,304318,26,8.544
1,18,1999,3,304318,0,0
1,19,1999,1,297715,417,140.067
1,19,1999,2,297715,19,6.382
1,19,1999,3,297715,0,0
1,20,1999,1,296770,378,127.371
1,20,1999,2,296770,27,9.098
1,20,1999,3,296770,1,0.337
1,21,1999,1,279193,376,134.674
1,21,1999,2,279193,17,6.089
1,21,1999,3,279193,1,0.358
1,22,1999,1,277900,392,141.058
1,22,1999,2,277900,25,8.996
1,22,1999,3,277900,0,0
1,23,1999,1,290965,385,132.318
1,23,1999,2,290965,30,10.311
1,23,1999,3,290965,0,0
1,24,1999,1,302336,384,127.011
1,24,1999,2,302336,27,8.93
1,24,1999,3,302336,0,0
1,25,1999,1,314718,467,148.387
1,25,1999,2,314718,25,7.944
1,25,1999,3,314718,0,0
1,26,1999,1,337482,500,148.156
1,26,1999,2,337482,23,6.815
1,26,1999,3,337482,0,0
1,27,1999,1,357511,562,157.198
1,27,1999,2,357511,37,10.349
1,27,1999,3,357511,1,0.28
1,28,1999,1,368488,623,169.069
1,28,1999,2,368488,41,11.127
1,28,1999,3,368488,0,0
1,29,1999,1,366957,634,172.772
1,29,1999,2,366957,51,13.898
1,29,1999,3,366957,1,0.273
1,30,1999,1,377645,602,159.409
1,30,1999,2,377645,33,8.738
1,30,1999,3,377645,0,0
1,31,1999,1,382385,747,195.353
1,31,1999,2,382385,37,9.676
1,31,1999,3,382385,0,0
1,32,1999,1,393230,748,190.219
1,32,1999,2,393230,54,13.732
1,32,1999,3,393230,2,0.509
1,33,1999,1,393699,778,197.613
1,33,1999,2,393699,52,13.208
1,33,1999,3,393699,0,0
1,34,1999,1,396440,776,195.742
1,34,1999,2,396440,36,9.081
1,34,1999,3,396440,0,0
1,35,1999,1,392496,825,210.193
1,35,1999,2,392496,44,11.21
1,35,1999,3,392496,2,0.51
1,36,1999,1,384990,794,206.239
1,36,1999,2,384990,50,12.987
1,36,1999,3,384990,0,0
1,37,1999,1,374345,818,218.515
1,37,1999,2,374345,55,14.692
1,37,1999,3,374345,0,0
1,38,1999,1,367124,790,215.186
1,38,1999,2,367124,50,13.619
1,38,1999,3,367124,0,0
1,39,1999,1,353549,799,225.994
1,39,1999,2,353549,47,13.294
1,39,1999,3,353549,0,0
1,40,1999,1,345367,826,239.166
1,40,1999,2,345367,45,13.03
1,40,1999,3,345367,0,0
1,41,1999,1,340551,837,245.778
1,41,1999,2,340551,51,14.976
1,41,1999,3,340551,0,0
1,42,1999,1,329303,847,257.21
1,42,1999,2,329303,50,15.184
1,42,1999,3,329303,0,0
1,43,1999,1,318709,859,269.525
1,43,1999,2,318709,60,18.826
1,43,1999,3,318709,1,0.314
1,44,1999,1,310647,856,275.554
1,44,1999,2,310647,73,23.499
1,44,1999,3,310647,0,0
1,45,1999,1,312795,910,290.925
1,45,1999,2,312795,66,21.1
1,45,1999,3,312795,0,0
1,46,1999,1,310174,969,312.405
1,46,1999,2,310174,63,20.311
1,46,1999,3,310174,0,0
1,47,1999,1,306109,951,310.674
1,47,1999,2,306109,72,23.521
1,47,1999,3,306109,0,0
1,48,1999,1,309359,1011,326.805
1,48,1999,2,309359,84,27.153
1,48,1999,3,309359,0,0
1,49,1999,1,317620,1130,355.771
1,49,1999,2,317620,103,32.429
1,49,1999,3,317620,0,0
1,50,1999,1,328737,1175,357.429
1,50,1999,2,328737,91,27.682
1,50,1999,3,328737,0,0
1,51,1999,1,353379,1228,347.502
1,51,1999,2,353379,119,33.675
1,51,1999,3,353379,0,0
1,52,1999,1,376691,1456,386.524
1,52,1999,2,376691,144,38.228
1,52,1999,3,376691,0,0
1,53,1999,1,303281,1275,420.402
1,53,1999,2,303281,121,39.897
1,53,1999,3,303281,0,0
1,54,1999,1,297546,1357,456.064
1,54,1999,2,297546,118,39.658
1,54,1999,3,297546,0,0
1,55,1999,1,292202,1312,449.004
1,55,1999,2,292202,129,44.148
1,55,1999,3,292202,0,0
1,56,1999,1,278685,1357,486.93
1,56,1999,2,278685,135,48.442
1,56,1999,3,278685,0,0
1,57,1999,1,250678,1420,566.464
1,57,1999,2,250678,139,55.45
1,57,1999,3,250678,0,0
1,58,1999,1,233913,1425,609.201
1,58,1999,2,233913,133,56.859
1,58,1999,3,233913,0,0
1,59,1999,1,244579,1593,651.323
1,59,1999,2,244579,168,68.689
1,59,1999,3,244579,0,0
1,60,1999,1,245351,1680,684.733
1,60,1999,2,245351,158,64.398
1,60,1999,3,245351,0,0
1,61,1999,1,243386,1819,747.372
1,61,1999,2,243386,162,66.561
1,61,1999,3,243386,0,0
1,62,1999,1,236804,1872,790.527
1,62,1999,2,236804,185,78.124
1,62,1999,3,236804,0,0
1,63,1999,1,228596,1972,862.657
1,63,1999,2,228596,187,81.804
1,63,1999,3,228596,0,0
1,64,1999,1,221579,2030,916.152
1,64,1999,2,221579,190,85.748
1,64,1999,3,221579,0,0
1,65,1999,1,211611,2040,964.033
1,65,1999,2,211611,210,99.239
1,65,1999,3,211611,0,0
1,66,1999,1,208474,2165,1038.499
1,66,1999,2,208474,230,110.326
1,66,1999,3,208474,1,0.48
1,67,1999,1,208433,2274,1090.998
1,67,1999,2,208433,253,121.382
1,67,1999,3,208433,1,0.48
1,68,1999,1,205932,2444,1186.8
1,68,1999,2,205932,270,131.111
1,68,1999,3,205932,0,0
1,69,1999,1,198322,2673,1347.808
1,69,1999,2,198322,307,154.799
1,69,1999,3,198322,0,0
1,70,1999,1,189435,2647,1397.313
1,70,1999,2,189435,310,163.645
1,70,1999,3,189435,0,0
1,71,1999,1,181300,2813,1551.572
1,71,1999,2,181300,305,168.229
1,71,1999,3,181300,0,0
1,72,1999,1,177186,2919,1647.421
1,72,1999,2,177186,345,194.711
1,72,1999,3,177186,1,0.564
1,73,1999,1,170699,3200,1874.645
1,73,1999,2,170699,324,189.808
1,73,1999,3,170699,0,0
1,74,1999,1,161112,3179,1973.162
1,74,1999,2,161112,341,211.654
1,74,1999,3,161112,1,0.621
1,75,1999,1,152610,3186,2087.674
1,75,1999,2,152610,363,237.861
1,75,1999,3,152610,0,0
1,76,1999,1,144985,3390,2338.173
1,76,1999,2,144985,372,256.578
1,76,1999,3,144985,0,0
1,77,1999,1,142458,3640,2555.139
1,77,1999,2,142458,370,259.726
1,77,1999,3,142458,0,0
1,78,1999,1,138564,3854,2781.386
1,78,1999,2,138564,444,320.43
1,78,1999,3,138564,0,0
1,79,1999,1,130553,3930,3010.272
1,79,1999,2,130553,398,304.857
1,79,1999,3,130553,0,0
1,80,1999,1,85594,2753,3216.347
1,80,1999,2,85594,282,329.462
1,80,1999,3,85594,1,1.168
1,81,1999,1,69735,2585,3706.89
1,81,1999,2,69735,248,355.632
1,81,1999,3,69735,0,0
1,82,1999,1,70151,2816,4014.198
1,82,1999,2,70151,278,396.288
1,82,1999,3,70151,0,0
1,83,1999,1,66429,3010,4531.154
1,83,1999,2,66429,297,447.094
1,83,1999,3,66429,0,0
1,84,1999,1,61492,3060,4976.257
1,84,1999,2,61492,275,447.213
1,84,1999,3,61492,0,0
1,85,1999,1,53320,2858,5360.09
1,85,1999,2,53320,268,502.626
1,85,1999,3,53320,1,1.875
1,86,1999,1,45085,2578,5718.088
1,86,1999,2,45085,215,476.877
1,86,1999,3,45085,1,2.218
1,87,1999,1,36877,2313,6272.202
1,87,1999,2,36877,199,539.632
1,87,1999,3,36877,0,0
1,88,1999,1,29264,2027,6926.599
1,88,1999,2,29264,200,683.434
1,88,1999,3,29264,0,0
1,89,1999,1,23689,1748,7378.952
1,89,1999,2,23689,132,557.221
1,89,1999,3,23689,1,4.221
1,90,1999,1,19330,1407,7278.841
1,90,1999,2,19330,130,672.53
1,90,1999,3,19330,0,0
1,91,1999,1,14618,1116,7634.423
1,91,1999,2,14618,107,731.974
1,91,1999,3,14618,0,0
1,92,1999,1,10487,972,9268.618
1,92,1999,2,10487,67,638.886
1,92,1999,3,10487,0,0
1,93,1999,1,7397,707,9557.929
1,93,1999,2,7397,53,716.507
1,93,1999,3,7397,0,0
1,94,1999,1,5091,489,9605.186
1,94,1999,2,5091,41,805.343
1,94,1999,3,5091,0,0
1,95,1999,1,3427,335,9775.314
1,95,1999,2,3427,23,671.141
1,95,1999,3,3427,0,0
1,96,1999,1,2203,211,9577.848
1,96,1999,2,2203,18,817.068
1,96,1999,3,2203,0,0
1,97,1999,1,1394,164,11764.706
1,97,1999,2,1394,10,717.36
1,97,1999,3,1394,0,0
1,98,1999,1,842,94,11163.895
1,98,1999,2,842,9,1068.884
1,98,1999,3,842,0,0
1,99,1999,1,508,54,10629.921
1,99,1999,2,508,4,787.402
1,99,1999,3,508,0,0
1,100,1999,1,239,31,12970.711
1,100,1999,2,239,1,418.41
1,100,1999,3,239,0,0
1,101,1999,1,144,20,13888.889
1,101,1999,2,144,0,0
1,101,1999,3,144,0,0
1,102,1999,1,72,8,11111.111
1,102,1999,2,72,0,0
1,102,1999,3,72,0,0
1,103,1999,1,34,2,5882.353
1,103,1999,2,34,0,0
1,103,1999,3,34,0,0
1,104,1999,1,17,2,11764.706
1,104,1999,2,17,0,0
1,104,1999,3,17,0,0
2,5,1999,1,305101,869,284.824
2,5,1999,2,305101,13,4.261
2,5,1999,3,305101,0,0
2,6,1999,1,307778,680,220.938
2,6,1999,2,307778,18,5.848
2,6,1999,3,307778,1,0.325
2,7,1999,1,317610,624,196.467
2,7,1999,2,317610,10,3.149
2,7,1999,3,317610,0,0
2,8,1999,1,322872,576,178.399
2,8,1999,2,322872,9,2.787
2,8,1999,3,322872,0,0
2,9,1999,1,317494,514,161.893
2,9,1999,2,317494,10,3.15
2,9,1999,3,317494,0,0
2,10,1999,1,314243,447,142.247
2,10,1999,2,314243,11,3.5
2,10,1999,3,314243,0,0
2,11,1999,1,317146,404,127.386
2,11,1999,2,317146,12,3.784
2,11,1999,3,317146,1,0.315
2,12,1999,1,309471,370,119.559
2,12,1999,2,309471,8,2.585
2,12,1999,3,309471,0,0
2,13,1999,1,304441,344,112.994
2,13,1999,2,304441,13,4.27
2,13,1999,3,304441,3,0.985
2,14,1999,1,304433,377,123.837
2,14,1999,2,304433,11,3.613
2,14,1999,3,304433,3,0.985
2,15,1999,1,293038,418,142.644
2,15,1999,2,293038,20,6.825
2,15,1999,3,293038,0,0
2,16,1999,1,291695,684,234.492
2,16,1999,2,291695,27,9.256
2,16,1999,3,291695,1,0.343
2,17,1999,1,292290,810,277.122
2,17,1999,2,292290,39,13.343
2,17,1999,3,292290,2,0.684
2,18,1999,1,296479,983,331.558
2,18,1999,2,296479,51,17.202
2,18,1999,3,296479,2,0.675
2,19,1999,1,301547,1052,348.868
2,19,1999,2,301547,56,18.571
2,19,1999,3,301547,0,0
2,20,1999,1,290033,992,342.03
2,20,1999,2,290033,58,19.998
2,20,1999,3,290033,1,0.345
2,21,1999,1,275594,902,327.293
2,21,1999,2,275594,55,19.957
2,21,1999,3,275594,1,0.363
2,22,1999,1,277463,868,312.835
2,22,1999,2,277463,53,19.102
2,22,1999,3,277463,1,0.36
2,23,1999,1,291089,944,324.299
2,23,1999,2,291089,63,21.643
2,23,1999,3,291089,1,0.344
2,24,1999,1,302884,941,310.68
2,24,1999,2,302884,69,22.781
